dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,weather_label
2011-01-07,1,0,1,12,0,5,1,2,0.1836734693877551,0.37,0.298224991183731,9,50,59,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,13,0,5,1,2,0.1836734693877551,0.37,0.33337251675091106,9,64,73,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,14,0,5,1,2,0.1836734693877551,0.4,0.298224991183731,7,43,50,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,15,0,5,1,2,0.1836734693877551,0.37,0.19301751498765723,9,63,72,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,16,0,5,1,2,0.1836734693877551,0.37,0.19301751498765723,5,82,87,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,17,0,5,1,2,0.1836734693877551,0.37,0.0,9,178,187,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,18,0,5,1,1,0.1836734693877551,0.4,0.10532502644880687,7,116,123,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,19,0,5,1,1,0.14285714285714288,0.55,0.10532502644880687,3,92,95,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,20,0,5,1,1,0.163265306122449,0.47,0.12284001410603033,1,50,51,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,21,0,5,1,1,0.163265306122449,0.47,0.15786998942047725,0,39,39,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,22,0,5,1,2,0.163265306122449,0.43,0.19301751498765723,2,34,36,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-07,1,0,1,23,0,5,1,2,0.163265306122449,0.51,0.19301751498765723,1,14,15,1,0,1,0,5,1,2,0.196522,0.498696,0.168726,148,1362,1510,Berawan
2011-01-08,1,0,1,0,0,6,0,2,0.163265306122449,0.51,0.19301751498765723,1,24,25,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,1,0,6,0,2,0.163265306122449,0.55,0.10532502644880687,1,15,16,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,2,0,6,0,2,0.163265306122449,0.55,0.0,3,13,16,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,3,0,6,0,3,0.163265306122449,0.55,0.19301751498765723,0,7,7,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,4,0,6,0,3,0.163265306122449,0.55,0.19301751498765723,0,1,1,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,5,0,6,0,2,0.14285714285714288,0.74,0.19301751498765723,0,5,5,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,6,0,6,0,2,0.14285714285714288,0.74,0.19301751498765723,0,2,2,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,7,0,6,0,2,0.14285714285714288,0.74,0.12284001410603033,1,8,9,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,8,0,6,0,3,0.14285714285714288,0.93,0.12284001410603033,0,15,15,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,9,0,6,0,3,0.14285714285714288,0.93,0.12284001410603033,0,20,20,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,10,0,6,0,2,0.163265306122449,0.8,0.19301751498765723,5,56,61,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,11,0,6,0,2,0.1836734693877551,0.69,0.45621253085694136,2,60,62,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,12,0,6,0,2,0.1836734693877551,0.59,0.42106500528976143,8,90,98,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,13,0,6,0,1,0.1836734693877551,0.44,0.38603502997531447,7,95,102,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,14,0,6,0,1,0.1836734693877551,0.32,0.5789349947102387,12,83,95,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,15,0,6,0,1,0.1836734693877551,0.32,0.5263900317385682,5,69,74,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,16,0,6,0,1,0.163265306122449,0.29,0.5263900317385682,8,68,76,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,17,0,6,0,1,0.14285714285714288,0.37,0.6491124955918656,5,64,69,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,18,0,6,0,1,0.12244897959183676,0.39,0.3508875044081345,3,52,55,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,19,0,6,0,1,0.12244897959183676,0.36,0.298224991183731,4,26,30,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,20,0,6,0,1,0.10204081632653061,0.36,0.298224991183731,0,28,28,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,21,0,6,0,1,0.10204081632653061,0.39,0.42106500528976143,2,35,37,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,22,0,6,0,1,0.10204081632653061,0.36,0.45621253085694136,1,33,34,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-08,1,0,1,23,0,6,0,1,0.0816326530612245,0.39,0.5263900317385682,0,22,22,1,0,1,0,6,0,2,0.165,0.535833,0.266804,68,891,959,Berawan
2011-01-09,1,0,1,0,0,0,0,1,0.0816326530612245,0.42,0.45621253085694136,1,24,25,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,1,0,0,0,1,0.0816326530612245,0.42,0.5439050193957917,0,12,12,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,2,0,0,0,1,0.0816326530612245,0.46,0.5439050193957917,0,11,11,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,3,0,0,0,1,0.0816326530612245,0.46,0.49124250617138826,0,4,4,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,4,0,0,0,1,0.06122448979591837,0.53,0.22804749030210417,0,1,1,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,5,0,0,0,1,0.06122448979591837,0.53,0.22804749030210417,0,1,1,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,6,0,0,0,1,0.0816326530612245,0.49,0.33337251675091106,0,1,1,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,7,0,0,0,1,0.06122448979591837,0.53,0.22804749030210417,1,5,6,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,8,0,0,0,1,0.0816326530612245,0.49,0.33337251675091106,0,10,10,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,9,0,0,0,1,0.10204081632653061,0.46,0.6140825202774186,0,19,19,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,10,0,0,0,1,0.12244897959183676,0.43,0.45621253085694136,0,49,49,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,11,0,0,0,1,0.14285714285714288,0.4,0.6140825202774186,2,47,49,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,12,0,0,0,1,0.163265306122449,0.37,0.5263900317385682,4,79,83,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,13,0,0,0,1,0.1836734693877551,0.34,0.5263900317385682,6,69,75,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,14,0,0,0,1,0.20408163265306123,0.32,0.5439050193957917,8,64,72,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,15,0,0,0,1,0.20408163265306123,0.35,0.42106500528976143,5,77,82,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,16,0,0,0,1,0.1836734693877551,0.34,0.5263900317385682,13,79,92,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,17,0,0,0,1,0.163265306122449,0.37,0.45621253085694136,3,59,62,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,18,0,0,0,1,0.14285714285714288,0.4,0.38603502997531447,4,44,48,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,19,0,0,0,1,0.14285714285714288,0.43,0.38603502997531447,1,40,41,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,20,0,0,0,1,0.12244897959183676,0.46,0.298224991183731,0,38,38,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,21,0,0,0,1,0.12244897959183676,0.46,0.49124250617138826,1,19,20,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,22,0,0,0,1,0.12244897959183676,0.46,0.3508875044081345,5,10,15,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-09,1,0,1,23,0,0,0,1,0.10204081632653061,0.5,0.22804749030210417,0,6,6,1,0,1,0,0,0,1,0.138333,0.434167,0.36195,54,768,822,Cerah
2011-01-10,1,0,1,0,0,1,1,1,0.10204081632653061,0.5,0.33337251675091106,2,3,5,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,1,0,1,1,1,0.10204081632653061,0.5,0.33337251675091106,1,0,1,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,2,0,1,1,1,0.10204081632653061,0.5,0.2631950158692841,0,3,3,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,3,0,1,1,1,0.10204081632653061,0.5,0.2631950158692841,0,1,1,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,4,0,1,1,1,0.0816326530612245,0.54,0.15786998942047725,1,2,3,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,5,0,1,1,1,0.0816326530612245,0.54,0.298224991183731,0,3,3,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,6,0,1,1,1,0.10204081632653061,0.5,0.33337251675091106,0,31,31,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,7,0,1,1,1,0.10204081632653061,0.5,0.2631950158692841,2,75,77,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,8,0,1,1,2,0.10204081632653061,0.5,0.33337251675091106,4,184,188,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,9,0,1,1,2,0.12244897959183676,0.5,0.298224991183731,2,92,94,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,10,0,1,1,2,0.12244897959183676,0.5,0.3508875044081345,0,31,31,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,11,0,1,1,2,0.14285714285714288,0.47,0.33337251675091106,2,28,30,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,12,0,1,1,2,0.1836734693877551,0.4,0.33337251675091106,5,47,52,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,13,0,1,1,2,0.1836734693877551,0.4,0.33337251675091106,4,50,54,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,14,0,1,1,2,0.1836734693877551,0.4,0.2631950158692841,0,47,47,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,15,0,1,1,2,0.1836734693877551,0.4,0.2631950158692841,2,43,45,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,16,0,1,1,1,0.1836734693877551,0.4,0.15786998942047725,4,70,74,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,17,0,1,1,1,0.1836734693877551,0.4,0.12284001410603033,4,174,178,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,18,0,1,1,1,0.1836734693877551,0.4,0.2631950158692841,1,154,155,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,19,0,1,1,1,0.14285714285714288,0.47,0.19301751498765723,3,92,95,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,20,0,1,1,1,0.14285714285714288,0.5,0.19301751498765723,1,73,74,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,21,0,1,1,1,0.12244897959183676,0.59,0.22804749030210417,1,37,38,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,22,0,1,1,1,0.12244897959183676,0.59,0.19301751498765723,2,22,24,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-10,1,0,1,23,0,1,1,1,0.12244897959183676,0.59,0.19301751498765723,0,18,18,1,0,1,0,1,1,1,0.150833,0.482917,0.223267,41,1280,1321,Cerah
2011-01-11,1,0,1,0,0,2,1,1,0.12244897959183676,0.59,0.12284001410603033,2,10,12,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,1,0,2,1,1,0.12244897959183676,0.59,0.19301751498765723,0,3,3,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,2,0,2,1,2,0.14285714285714288,0.55,0.22804749030210417,0,3,3,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,5,0,2,1,2,0.14285714285714288,0.55,0.15786998942047725,0,6,6,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,6,0,2,1,2,0.14285714285714288,0.55,0.15786998942047725,0,27,27,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,7,0,2,1,2,0.14285714285714288,0.55,0.0,2,97,99,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,8,0,2,1,2,0.163265306122449,0.51,0.10532502644880687,3,214,217,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,9,0,2,1,2,0.163265306122449,0.51,0.19301751498765723,3,127,130,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,10,0,2,1,2,0.1836734693877551,0.51,0.19301751498765723,3,51,54,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,11,0,2,1,2,0.1836734693877551,0.47,0.15786998942047725,4,31,35,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,12,0,2,1,2,0.1836734693877551,0.51,0.12284001410603033,2,55,57,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,13,0,2,1,2,0.1836734693877551,0.59,0.10532502644880687,6,46,52,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,14,0,2,1,2,0.1836734693877551,0.59,0.10532502644880687,3,60,63,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,15,0,2,1,2,0.14285714285714288,0.8,0.10532502644880687,2,45,47,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,16,0,2,1,2,0.14285714285714288,0.86,0.2631950158692841,4,72,76,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,17,0,2,1,2,0.14285714285714288,0.86,0.2631950158692841,6,130,136,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,18,0,2,1,3,0.14285714285714288,0.93,0.12284001410603033,1,94,95,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,19,0,2,1,3,0.14285714285714288,0.93,0.0,0,51,51,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,20,0,2,1,3,0.14285714285714288,0.93,0.22804749030210417,0,32,32,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,21,0,2,1,3,0.14285714285714288,0.86,0.10532502644880687,0,20,20,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,22,0,2,1,3,0.14285714285714288,0.93,0.12284001410603033,1,28,29,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-11,1,0,1,23,0,2,1,3,0.14285714285714288,0.93,0.10532502644880687,1,18,19,1,0,1,0,2,1,2,0.169091,0.686364,0.122132,43,1220,1263,Berawan
2011-01-12,1,0,1,0,0,3,1,2,0.14285714285714288,0.86,0.10532502644880687,0,7,7,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,1,0,3,1,2,0.14285714285714288,0.86,0.12284001410603033,0,6,6,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,2,0,3,1,1,0.12244897959183676,0.86,0.15786998942047725,0,1,1,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,5,0,3,1,1,0.12244897959183676,0.86,0.19301751498765723,0,5,5,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,6,0,3,1,1,0.10204081632653061,0.93,0.15786998942047725,0,16,16,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,7,0,3,1,1,0.12244897959183676,0.69,0.15786998942047725,0,54,54,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,8,0,3,1,1,0.14285714285714288,0.59,0.19301751498765723,3,125,128,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,9,0,3,1,1,0.14285714285714288,0.59,0.38603502997531447,3,78,81,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,10,0,3,1,1,0.163265306122449,0.55,0.2631950158692841,0,39,39,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,11,0,3,1,1,0.1836734693877551,0.51,0.45621253085694136,3,32,35,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,12,0,3,1,1,0.1836734693877551,0.47,0.6842600211590455,3,52,55,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,13,0,3,1,1,0.20408163265306123,0.44,0.42106500528976143,0,49,49,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,14,0,3,1,1,0.1836734693877551,0.47,0.38603502997531447,0,44,44,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,15,0,3,1,1,0.1836734693877551,0.47,0.49124250617138826,1,48,49,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,16,0,3,1,1,0.20408163265306123,0.44,0.38603502997531447,5,63,68,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,17,0,3,1,1,0.1836734693877551,0.47,0.42106500528976143,0,139,139,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,18,0,3,1,1,0.1836734693877551,0.47,0.6140825202774186,2,135,137,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,19,0,3,1,1,0.163265306122449,0.47,0.49124250617138826,1,82,83,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,20,0,3,1,1,0.14285714285714288,0.5,0.38603502997531447,2,54,56,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,21,0,3,1,1,0.14285714285714288,0.55,0.38603502997531447,0,57,57,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,22,0,3,1,1,0.14285714285714288,0.55,0.5263900317385682,1,32,33,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-12,1,0,1,23,0,3,1,1,0.12244897959183676,0.59,0.49124250617138826,1,19,20,1,0,1,0,3,1,1,0.172727,0.599545,0.304627,25,1137,1162,Cerah
2011-01-13,1,0,1,0,0,4,1,1,0.12244897959183676,0.59,0.33337251675091106,1,6,7,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,1,0,4,1,1,0.12244897959183676,0.5,0.33337251675091106,0,2,2,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,2,0,4,1,1,0.12244897959183676,0.5,0.42106500528976143,0,2,2,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,3,0,4,1,1,0.12244897959183676,0.5,0.38603502997531447,0,3,3,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,4,0,4,1,1,0.12244897959183676,0.5,0.298224991183731,0,4,4,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,5,0,4,1,1,0.12244897959183676,0.5,0.3508875044081345,0,3,3,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,6,0,4,1,1,0.10204081632653061,0.54,0.15786998942047725,0,28,28,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,7,0,4,1,1,0.10204081632653061,0.54,0.15786998942047725,0,72,72,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,8,0,4,1,1,0.12244897959183676,0.5,0.22804749030210417,5,197,202,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,9,0,4,1,1,0.12244897959183676,0.5,0.38603502997531447,2,137,139,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,10,0,4,1,2,0.14285714285714288,0.5,0.42106500528976143,2,36,38,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,11,0,4,1,2,0.1836734693877551,0.44,0.5263900317385682,4,33,37,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,12,0,4,1,1,0.1836734693877551,0.44,0.49124250617138826,3,49,52,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,13,0,4,1,1,0.20408163265306123,0.41,0.5263900317385682,2,81,83,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,14,0,4,1,1,0.20408163265306123,0.41,0.45621253085694136,3,39,42,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,15,0,4,1,1,0.22448979591836735,0.38,0.3508875044081345,5,55,60,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,16,0,4,1,1,0.22448979591836735,0.38,0.42106500528976143,2,76,78,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,17,0,4,1,1,0.1836734693877551,0.4,0.33337251675091106,4,158,162,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,18,0,4,1,1,0.1836734693877551,0.4,0.38603502997531447,3,141,144,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,19,0,4,1,1,0.14285714285714288,0.47,0.298224991183731,1,98,99,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,20,0,4,1,1,0.14285714285714288,0.47,0.2631950158692841,0,64,64,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
2011-01-13,1,0,1,21,0,4,1,1,0.12244897959183676,0.46,0.3508875044081345,0,40,40,1,0,1,0,4,1,1,0.165,0.470417,0.301,38,1368,1406,Cerah
